bookid,title,author,genres,rating,numofratings,bbescores,pages,price
36949,Accidental Heroes,Lian Tanner,Fantasy,4.05,82,88,384,6.0
36953,How to Steal a Dog,Barbara O'Connor,Realistic Fiction,3.95,10452,88,170,5.0
36954,For the Love of Autumn,Patricia Polacco,Picture Books,4.1,655,88,40,9.0
36955,George Washington's Rules of Civility and Decent Behavior: And Other Writings,George Washington,History,4.1,92,88,187,5.0
36956,Goodbye Mog,Judith Kerr,Picture Books,4.34,273,88,32,2.0
36959,Dare to Be Scared: Thirteen Stories to Chill and Thrill,Robert D,Horror,3.8,333,88,144,5.0
36960,Dead Set,Martin Shannon,Urban Fantasy,4.36,22,88,315,15.0
36964,The Marsh King's Daughter,Karen Dionne,Thriller,3.86,23055,88,320,12.0
36967,Ahimsa,Supriya Kelkar,Historical Fiction,4.17,885,88,308,5.0
36969,The Story of Us,Tara Sivec,Romance,4.12,2790,88,336,7.0
36972,The Cheerleaders,Kara Thomas,Mystery,3.81,16438,88,384,7.0
36976,Dating Mr. Darcy,Sarah Arthur,Nonfiction,3.56,169,87,224,2.0
36977,"Chobits, Vol. 2",CLAMP Shirley,Manga,4.06,5474,87,176,1.0
36978,Under My Roof,Nick Mamatas,Fiction,3.54,145,87,144,7.0
36979,Abiku,Debo Kotun,,4.07,15,87,419,20.0
36980,Momzillas,Jill Kargman,Chick Lit,3.43,3259,87,288,3.0
36981,Walking in Circles Before Lying Down,Merrill Markoe,Fiction,3.45,4267,87,275,5.0
36982,Nightmare Alley,William Lindsay,Fiction,4.05,2035,87,275,6.0
36984,The Thinking Woman's Guide to a Better Birth,Henci Goer,Parenting,4.13,3090,87,384,2.0
36986,Many Bloody Returns,Charlaine Harris,Vampires,3.73,13606,87,355,2.0
36990,Listening Woman,Tony Hillerman,Mystery,4.15,11161,87,316,3.0
36991,"Mississippi Trial, 1955",Chris Crowe,Historical Fiction,3.89,2923,87,240,0.0
36992,"Men Are Like Waffles, Women Are Like Spaghetti",Bill Farrel,Marriage,3.89,1400,87,253,5.0
36993,The Most Beautiful Place in the World,Ann Cameron,Fiction,4.11,640,87,64,5.0
36994,Wolfen,Madelaine Montague,Menage,3.65,1608,87,244,13.0
36995,The Pugilist at Rest,Thom Jones,Short Stories,4.16,3066,87,240,5.0
36996,Judy Moody Goes to College,Megan McDonald,Childrens,4.2,3963,87,129,3.0
36997,In the Ocean of Night,Gregory Benford,Science Fiction,3.66,3189,87,448,5.0
36999,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,Gary Ezzo,Parenting,3.65,13506,87,252,3.0
37000,Kitty and the Silver Bullet,Carrie Vaughn,Urban Fantasy,3.99,17575,87,326,0.0
37002,Mortals,Norman Rush,Fiction,3.74,533,87,736,7.0
37003,A Foreign Field,Ben Macintyre,History,3.82,710,87,261,1.0
37004,Dusty Britches,Marcia Lynn,Romance,4.2,2202,87,312,259.0
37005,Down and Out in the Magic Kingdom,Cory Doctorow,Science Fiction,3.56,12135,87,208,4.0
37007,The Naked Soul of Iceberg Slim,Iceberg Slim,Nonfiction,4.15,501,87,248,91.0
37008,The Haunted Abbot,Peter Tremayne,Mystery,4.09,1033,87,336,6.0
37009,Caprice and Rondo,Dorothy Dunnett,Historical Fiction,4.47,1681,87,576,8.0
37010,The Bait Of Satan: Living Free from the Deadly Trap of Offense,John Bevere,Christian,4.46,8223,87,255,3.0
37011,"Love★Com, Vol. 5",Aya Nakahara,Manga,4.37,2082,87,170,37.0
37012,The Haunting,Lynne Ewing,Young Adult,3.94,579,87,250,3.0
37014,The Legend of Rah and the Muggles,NK Stouffer,Fantasy,1.9,41,87,288,5.0
37015,Outlaw,Elizabeth Lowell,Romance,3.93,1021,87,256,6.0
37016,"Zarafa: A Giraffe's True Story, from Deep in Africa to the Heart of Paris",Michael Allin,History,3.57,518,87,228,2.0
37017,"Listening to the Land: Conversations about Nature, Culture and Eros",Derrick Jensen,Nonfiction,4.19,377,87,336,5.0
37018,Changing Places,David Lodge,Fiction,3.85,7065,87,251,12.0
37019,"Kyo Kara MAOH!, Volume 01",Tomo Takabayashi,Manga,4.02,1289,87,196,4.0
37020,Winter Warriors,David Gemmell,Fantasy,4.17,6360,87,339,5.0
37021,Emma Who Saved My Life,Wilton Barnhardt,Fiction,3.72,497,87,496,6.0
37022,"Sheila Rae, the Brave",Kevin Henkes,Picture Books,4.23,3902,87,32,4.0
37023,"Bleach, Volume 08",Tite Kubo,Manga,4.34,8622,87,200,2.0
37024,Dark Lover & Lover Eternal,JR Ward,Paranormal,4.69,1774,87,756,186.0
37025,The Language of Bees,Laurie R,Mystery,4.16,13708,87,435,5.0
37026,The Child in Time,Ian McEwan,Fiction,3.58,11472,87,263,2.0
37029,Youth and the Bright Medusa,Willa Cather,Short Stories,3.96,227,87,128,8.0
37030,Enemy in Sight,Alexander Kent,Historical Fiction,4.17,1142,87,366,7.0
37031,Devil's Knot: The True Story of the West Memphis Three,Mara Leveritt,True Crime,4.13,9058,87,419,15.0
37032,Egalia's Daughters: A Satire of the Sexes,Gerd Brantenberg,Feminism,3.96,2392,87,272,4.0
37033,Moon Crossing Bridge,Tess Gallagher,Poetry,4.04,162,87,128,4.0
37035,"East, West",Salman Rushdie,Fiction,3.56,6197,87,224,2.0
37036,P.S. Your Cat Is Dead,James Kirkwood,Fiction,3.75,1674,87,218,5.0
37037,Playing with Matches,Brian Katcher,Young Adult,3.8,939,87,304,3.0
37038,Stealing Kathryn,Jacquelyn Frank,Paranormal Romance,3.97,1990,87,363,3.0
37040,"Junie B., First Grader: Toothless Wonder",Barbara Park,Childrens,4.02,5900,87,80,2.0
37041,The Discoverers: A History of Man's Search to Know His World and Himself,Daniel J,History,4.11,11088,87,745,3.0
37042,Castles: Kingdom Divided / Alas My Love / If Only / Five Geese Flying,Tracie Peterson,Christian Fiction,4.06,509,87,464,3.0
37043,Mary,Vladimir Nabokov,Fiction,3.69,5476,87,114,9.0
37044,Magic Street,Orson Scott,Fantasy,3.25,5699,87,416,3.0
37045,Darker Angels,MLN Hanover,Urban Fantasy,3.87,2208,87,360,2.0
37046,Summer,Edith Wharton,Classics,3.67,10837,87,216,5.0
37047,Not Left Behind: Rescuing the Pets of New Orleans,Best Friends,Nonfiction,4.46,93,87,95,3.0
37048,Destiny of the Wolf,Terry Spear,Paranormal Romance,4.06,2354,87,416,3.0
37049,The Graduation of Jake Moon,Barbara Park,Realistic Fiction,4.0,748,87,128,3.0
37053,Area 7,Matthew Reilly,Thriller,4.1,16052,87,507,1.0
37055,Miss Fortune,Sara Mills,Mystery,3.77,227,87,304,2.0
37056,"X-Men: God Loves, Man Kills",Chris Claremont,Comics,4.14,17902,87,96,19.0
37057,Snow Ride,Bonnie Bryant,Horses,3.78,257,87,144,4.0
37058,A Good House,Bonnie Burnard,Fiction,3.61,2780,87,288,2.0
37059,Tortall and Other Lands: A Collection of Tales,Tamora Pierce,Fantasy,4.09,14534,87,369,5.0
37060,Haruko: Love Poems,June Jordan,Poetry,4.15,273,87,140,10.0
37062,You & You & You,Per Nilsson,Young Adult,3.66,536,87,160,3.0
37064,A 3rd Serving of Chicken Soup for the Soul: 101 More Stories To Open the Heart and Rekindle the Spirit,Jack Canfield,Nonfiction,4.0,1145,87,376,2.0
37065,Magical Thinking: True Stories,Augusten Burroughs,Nonfiction,3.98,51468,87,304,1.0
37067,The Savage Tales of Solomon Kane,Robert E,Fantasy,4.06,4489,87,414,17.0
37069,The New Penguin History of the World,JM Roberts,History,4.01,1395,87,1237,3.0
37070,Circles on the Water: Selected Poems,Marge Piercy,Poetry,4.28,236,87,320,3.0
37071,Gideon,Russell Andrews,Thriller,3.79,949,87,466,3.0
37073,A Field Guide for Heartbreakers,Kristen Tracy,Young Adult,3.07,377,87,352,5.0
37074,Inner Grace: Augustine in the Traditions of Plato and Paul,Phillip Cary,,4.09,11,87,189,25.0
37075,Where's Nancy?,Carolyn Keene,Mystery,3.81,443,87,176,3.0
37076,Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,Biography,4.29,8577,87,272,3.0
37078,The Power of Being Different,John Paul,Self Help,3.83,88,87,300,3.0
37079,The Confessions of Catherine de Medici,CW Gortner,Historical Fiction,3.97,8638,87,397,5.0
37081,Free Culture: The Nature and Future of Creativity,Lawrence Lessig,Nonfiction,4.11,2614,87,368,3.0
37082,"Pablo Picasso, 1881-1973: Genius of the Century",Ingo F,Art,4.26,686,87,96,1.0
37083,To the Power of Three,Laura Lippman,Mystery,3.57,4336,87,448,6.0
37084,The Pride of Chanur,CJ Cherryh,Science Fiction,3.93,6318,87,224,5.0
37088,Calling Romeo,Alexandra Potter,Chick Lit,3.28,2382,87,368,3.0
37089,The Complete Chronicles of Conan,Robert E,Fantasy,4.29,4508,87,927,26.0
37090,Divine Savior,Kathi S,Paranormal Romance,4.16,469,87,260,13.0
37093,Time to Get Serious: Daily Devotions to Keep You Close to God,Tony Evans,Christian,4.46,54,87,349,13.0
37095,The Bourne Deception,Eric Van,Fiction,4.03,10656,87,423,3.0
37096,Dies the Fire,SM Stirling,Science Fiction,3.93,15099,87,573,2.0
37097,The Art of Fiction: A Guide for Writers and Readers,Ayn Rand,Writing,4.01,774,87,192,4.0
37098,Plain Pursuit,Beth Wiseman,Amish,4.41,2112,87,352,3.0
37099,Mirror of My Soul,Joey W,BDSM,4.35,1936,87,356,8.0
37100,Enslaved by Ducks,Bob Tarte,Nonfiction,3.44,2987,87,308,2.0
37102,The Secret of the Old Mill,Franklin W,Mystery,3.87,7006,87,174,1.0
37111,The Lost Honor of Katharina Blum,Heinrich Böll,Fiction,3.69,11327,87,140,6.0
37112,In Seconds,Brenda Novak,Romantic Suspense,4.13,1478,87,440,6.0
37114,Chicago: City on the Make,Nelson Algren,Poetry,4.17,927,87,135,3.0
37115,Bitten,RL Stine,Vampires,3.88,808,87,496,4.0
37116,Hell's Horizon,DB Shan,Fantasy,4.11,1224,87,400,3.0
37117,"High School Debut, Vol. 01",Kazune Kawahara,Manga,4.09,24754,87,179,1.0
37119,Shameless Hoodwives,Meesha Mink,Urban,4.47,1059,87,352,4.0
37120,Miss Nelson Is Missing!,Harry Allard,Picture Books,4.29,101275,87,32,2.0
37121,Music of the Swamp,Lewis Nordan,Fiction,4.07,571,87,224,3.0
37123,Pol Pot: Anatomy of a Nightmare (John MacRae Books),Philip Short,History,3.89,1180,87,537,4.0
37124,"Ties That Bind, Ties That Break",Lensey Namioka,Historical Fiction,3.84,3161,87,160,6.0
37125,The Ideal Man,Julie Garwood,Romance,3.96,15725,87,322,6.0
37126,Buffy the Vampire Slayer: Twilight,Brad Meltzer,Graphic Novels,3.92,6627,87,168,20.0
37127,What the Dead Know,Laura Lippman,Mystery,3.55,20515,87,384,3.0
37128,A Sleeping Life,Ruth Rendell,Mystery,3.8,2300,87,192,5.0
37129,The Interesting Narrative of the Life of Olaudah Equiano: Written by Himself,Olaudah Equiano,History,3.74,10671,87,256,4.0
37130,"Blue Blood, True Blood: Conflict and Creation",Stewart A,Conspiracy Theories,4.0,88,87,256,19.0
37131,"Reconciliation: Islam, Democracy, and the West",Benazir Bhutto,Nonfiction,3.8,1754,87,352,3.0
37132,"Special A, Vol. 02",Maki Minami,Manga,4.35,5179,87,208,9.0
37133,Guide to The Hunger Games,Caroline Carpenter,Young Adult,4.34,1868,87,192,1.0
37134,Principia Discordia ● Or ● How I Found Goddess and What I Did to Her When I Found Her: The Magnum Opiate of Malaclypse the Younger,Gregory Hill,Philosophy,4.27,5058,87,100,107.0
37135,Night's Cold Kiss,Tracey O'Hara,Urban Fantasy,3.62,2001,87,339,3.0
37136,Paradise,Katie Price,Chick Lit,4.07,825,87,320,2.0
37138,Sometimes It Happens,Lauren Barnholdt,Young Adult,3.85,12841,87,320,1.0
37139,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,Ross King,History,3.87,23822,87,192,1.0
37140,Bandit's Hope,Marcia Gruver,Historical,4.11,113,87,320,3.0
37141,Body & Soul,Stacey Kade,Young Adult,4.05,5962,87,316,3.0
37142,The Secret Life of Amanda K. Woods,Ann Cameron,Middle Grade,3.58,499,87,208,2.0
37143,Victorious Eschatology: A Partial Preterist View,Harold R,Theology,4.42,179,87,337,9.0
37144,Leap of Faith,Danielle Steel,Romance,3.72,5358,87,256,6.0
37145,Ottolenghi: The Cookbook,Yotam Ottolenghi,Cookbooks,4.3,4028,87,304,6.0
37148,Mary Poppins in the Park,PL Travers,Classics,4.12,6078,87,282,10.0
37149,My World And Welcome To It,James Thurber,Humor,4.15,563,87,256,3.0
37151,Bulfinch's Mythology,Thomas Bulfinch,Mythology,4.14,11475,87,862,2.0
37152,Space Crazy,K Rowe,Science Fiction,3.56,55,87,259,10.0
37155,Sefer Yetzirah: The Book of Creation: In Theory and Practice,Anonymous Aryeh,Religion,4.32,1032,87,398,33.0
37156,I Heart Hollywood,Lindsey Kelk,Chick Lit,3.97,9888,87,326,2.0
37157,Life in the Fast-Food Lane,Brian Basset,Comics,3.5,26,87,128,3.0
37158,Tempt Me Tonight,Toni Blake,Contemporary Romance,3.76,2835,87,370,2.0
37159,The Reinvention of Moxie Roosevelt,Elizabeth Cody,Realistic Fiction,3.62,346,87,248,1.0
37161,Flashman and the Tiger,George MacDonald,Historical Fiction,4.04,2122,87,368,14.0
37162,"The Body Fat Solution: Five Principles for Burning Fat, Building Lean Muscles, Ending Emotional Eating, and Maintaining Your Perfect Weight",Tom Venuto,Fitness,4.06,611,87,336,1.0
37163,"Maximum Ride, Vol. 4",NaRae Lee,Manga,4.39,7460,87,240,12.0
37164,Our Story Begins: New and Selected Stories,Tobias Wolff,Short Stories,4.15,2191,87,400,5.0
37165,Sir Quinlan and the Swords of Valor,Chuck Black,Fantasy,4.45,623,87,208,12.0
37166,"ChocoMimi, Volume 2",Konami Sonoda,Manga,4.51,217,87,200,8.0
37167,On Being Human,Erich Fromm,Philosophy,3.95,327,87,180,5.0
37168,The Evil Experiment,Jude Watson,Star Wars,3.84,1638,87,144,6.0
37172,Taming the Highland Bride,Lynsay Sands,Historical Romance,4.07,6662,87,371,3.0
37173,The Invitation,Jude Deveraux,Romance,3.85,3213,87,376,6.0
37174,Golden Vampire,Linda Thomas-Sundstrom,Paranormal Romance,3.78,154,87,288,9.0
37176,The Complete Poems of Anna Akhmatova,Anna Akhmatova,Poetry,4.43,7116,87,948,20.0
37177,Second Soul,Thomas Sullivan,Horror,3.18,22,87,304,4.0
37178,Mrs. Jeffries Weeds the Plot,Emily Brightwell,Mystery,4.08,570,87,224,13.0
37182,I'm OK - You're OK,Thomas A,Psychology,3.75,16506,87,320,8.0
37183,Down to the Bone,Mayra Lazara,Young Adult,3.98,2845,87,264,13.0
37185,"Victorian and Edwardian Fashions from ""La Mode Illustrée""",JoAnne Olian,Fashion,4.34,56,87,256,9.0
37187,Wait Till Helen Comes,Mary Downing,Horror,4.14,19506,87,184,6.0
37189,The Clock of Life,Nancy Klann-Moren,Historical Fiction,4.24,96,87,364,6.0
37190,The Gods of Pegana,Lord Dunsany,Fantasy,3.89,1081,87,104,12.0
37191,Icons,Margaret Stohl,Young Adult,3.41,7845,87,428,3.0
37193,44 Charles Street,Danielle Steel,Romance,3.71,9349,87,336,1.0
37196,The Dain Curse,Dashiell Hammett,Mystery,3.83,6661,87,256,5.0
37197,Wings of a Dream,Anne Mateer,Christian Fiction,4.08,1280,87,319,1.0
37199,Lila's Christmas Angel,Francine Pascal,Childrens,3.73,77,87,96,9.0
37200,Howard the Duck MAX,Steve Gerber,Comics,3.67,147,87,144,30.0
37201,The Mount,Carol Emshwiller,Science Fiction,3.67,1412,87,240,11.0
37202,Feeling Sorry for Celia,Jaclyn Moriarty,Young Adult,3.8,10338,87,288,3.0
37206,Chosen: The Lost Diaries of Queen Esther,Ginger Garrett,Historical Fiction,4.08,1061,87,304,4.0
37208,Henry Huggins,Beverly Cleary,Childrens,3.99,27419,87,208,4.0
37210,The Magic Cup,Andrew M,Fantasy,3.57,252,87,294,3.0
37212,Sea Hearts,Margo Lanagan,Fantasy,3.68,4134,87,343,20.0
37213,Unseen,LJ Smith,Vampires,3.8,2435,87,297,10.0
37218,My Dad’s a Policeman,Cathy Glass,Nonfiction,4.12,2085,87,98,2.0
37219,The Madman's Middle Way: Reflections on Reality of the Tibetan Monk Gendun Chopel,Donald S,Buddhism,4.42,45,87,264,17.0
37223,When I Was a Slave: Memoirs from the Slave Narrative Collection,Norman R,History,4.35,878,87,160,5.0
37224,Heart of Venom,Jennifer Estep,Urban Fantasy,4.19,7756,87,354,5.0
37225,Satan's Stone,HM Ward,Paranormal,4.17,1159,87,268,14.0
37227,Jack Reacher's Rules,Lee Child,Fiction,3.38,3684,87,160,13.0
37228,The Orton Diaries,Joe Orton,Biography,4.1,577,87,304,2.0
37229,The Great Transformation: The Political and Economic Origins of Our Time,Karl Polanyi,Economics,4.2,3871,87,360,17.0
37230,Faking 19,Alyson Noel,Young Adult,3.47,2706,87,224,5.0
37233,Exiled,MR Merrick,Fantasy,3.67,2313,87,264,4.0
37234,Roses in Winter,Leslie D,Romance,4.04,158,87,288,3.0
37236,Waterfall,Lauren Kate,Fantasy,3.23,7078,87,336,5.0
37238,Horrid Henry's Joke Book,Francesca Simon,Childrens,3.9,282,87,96,1.0
37240,Towards a Poor Theatre,Jerzy Grotowski,Theatre,4.25,1217,87,264,27.0
37243,Apocalypse Memories,Laura J,Buffy The Vampire Slayer,4.32,684,87,242,8.0
37245,Rebels Wit Attitude: Subversive Rock Humorists,Iain Ellis,Music,3.41,29,87,256,6.0
37247,Time Spike,Eric Flint,Science Fiction,3.69,735,87,467,3.0
37249,I Call Myself Earth Girl,Jan Krause,Fantasy,4.25,67,87,262,1.0
37252,The Last Season,Phil Jackson,Sports,4.1,7609,87,7,9.0
37254,Latte Daze,Erynn Mangum,Christian Fiction,4.29,1190,87,299,5.0
37256,The Last Secret,Louise Cooper,Fantasy,4.08,53,87,176,1.0
37257,Three Sisters,Susan Mallery,Romance,3.97,12242,87,352,4.0
37258,The Sound of a Wild Snail Eating,Elisabeth Tova,Nonfiction,4.09,9512,87,208,9.0
37259,The Pregnancy Project,GaRodriguez Jenna,Nonfiction,3.66,4682,87,218,3.0
37262,Big Nate: From the Top,Lincoln Peirce,Graphic Novels,4.4,12905,87,224,2.0
37263,"Delusions of Gender: How Our Minds, Society, and Neurosexism Create Difference",Cordelia Fine,Nonfiction,4.1,9154,87,338,8.0
37264,"Batman: Under the Hood, Volume 1",Judd Winick,Comics,4.19,8488,87,176,2.0
37267,Who Will Take This Man?,Jacquie D'Alessandro,Historical Romance,3.63,679,87,394,4.0
37268,The Silver Donkey,Sonya Hartnett,Historical Fiction,3.79,1705,87,266,5.0
37277,Misfit,Jon Skovron,Young Adult,3.76,3457,87,384,5.0
37278,Rowdy,Jay Crownover,Romance,4.19,20769,87,332,7.0
37280,"The Masks of God, Volume 1: Primitive Mythology",Joseph Campbell,Mythology,4.28,3787,87,528,8.0
37282,Princess Labelmaker to the Rescue!,Tom Angleberger,Middle Grade,4.26,3502,87,189,3.0
37283,Secondhand Spirits,Juliet Blackwell,Mystery,3.89,9787,87,313,4.0
37284,Sundancer,Shelley Peterson,Horses,4.34,1049,87,312,4.0
37286,"The Walking Dead, Compendium 2",Robert Kirkman,Graphic Novels,4.52,17096,87,1068,8.0
37287,Why Him? Why Her?: Understanding Your Personality Type and Finding the Perfect Match,Helen Fisher,Psychology,3.88,2442,87,222,3.0
37289,Mr. Scarborough's Family,Anthony Trollope,Classics,3.9,242,87,472,40.0
37293,Seasoned Timber,Dorothy Canfield,Fiction,3.94,49,87,513,9.0
37294,Innocent Blood,James Rollins,Thriller,4.15,8304,87,733,3.0
37295,People of the Lightning,Kathleen O'Neal,Historical Fiction,4.22,1810,87,608,1.0
37296,Downfall,Rob Thurman,Urban Fantasy,4.14,1675,87,352,5.0
37300,Strategy (Second Revised Edition),BH Liddell,History,4.08,2524,87,426,82.0
37303,The House of Stairs,Barbara Vine,Mystery,3.84,2111,87,281,1.0
37304,The Nine Nations of North America,Joel Garreau,History,3.98,460,87,427,16.0
37305,Complete Poems,Karin Boye,Poetry,4.15,178,87,190,13.0
37307,Never Leave Me,Margaret Pemberton,Romance,4.07,55,87,400,4.0
37308,A Flash of Hex,Jes Battis,Urban Fantasy,3.74,604,87,371,3.0
37310,Not in the Heart,Chris Fabry,Christian Fiction,4.18,881,87,418,5.0
37311,The Unleashed,Sarah Dalton,Dystopia,3.8,584,87,307,14.0
37313,Clockwork Doomsday,Alex Archer,Fantasy,3.97,203,87,320,6.0
37314,Any Which Wall,Laurel Snyder,Fantasy,3.88,430,87,245,6.0
37315,Leni Riefenstahl,Leni Riefenstahl,Nonfiction,3.86,265,87,672,5.0
37316,The Way to Wealth,Benjamin Franklin,Nonfiction,4.1,2092,87,30,8.0
37317,Thursdays in the Park,Hilary Boyd,Romance,3.6,6641,87,352,0.0
37321,Mudras: Yoga in Your Hands,Gertrud Hirschi,Spirituality,4.18,824,87,240,15.0
37323,Forever Amish,Kate Lloyd,Amish,4.29,401,87,368,4.0
37324,Shadows,Ilsa J,Young Adult,3.78,10122,87,518,4.0
37326,Trusting God: Even When Life Hurts,Jerry Bridges,Christian,4.41,5187,87,239,3.0
37327,"The Technology of Orgasm: ""Hysteria,"" the Vibrator, and Women's Sexual Satisfaction",Rachel P,Nonfiction,3.96,815,87,208,5.0
37328,Switch: How to Change Things When Change Is Hard,Chip Heath,Nonfiction,4.04,42766,87,305,5.0
37330,The Hidden Shore,Cynthia Harrod-Eagles,Historical Fiction,4.3,324,87,584,3.0
37332,"In Search of Lost Time, Vol. 2: Within a Budding Grove, Part 2 & The Guermantes' Way",Marcel Proust,Classics,4.56,182,87,888,5.0
37333,Life is But a Dream,Brian James,Young Adult,3.73,869,87,234,5.0
37335,The Rubber Band,Rex Stout,Mystery,4.07,3099,87,208,17.0
37337,The Care and Feeding of Stray Vampires,Molly Harper,Paranormal,3.99,12350,87,356,5.0
37339,No Present Like Time,Steph Swainston,Fantasy,3.96,569,87,416,6.0
37340,The Boy in the Smoke,Maureen Johnson,Young Adult,4.12,1591,87,86,1.0
37341,Charming,Elliott James,Urban Fantasy,3.76,6550,87,366,5.0
37343,Freakboy,Kristin Elizabeth,LGBT,3.94,3359,87,448,3.0
37350,Last Call,Alice Clayton,Romance,4.16,12445,87,135,8.0
37357,"Holidays in Hell: In Which Our Intrepid Reporter Travels to the World's Worst Places and Asks, ""What's Funny about This?""",PJ O'Rourke,Travel,3.93,3572,87,272,5.0
37361,Sweet Liar,Jude Deveraux,Romance,4.09,7515,87,442,2.0
37363,Criminal Man,Cesare Lombroso,True Crime,3.75,102,87,448,26.0
37367,A Brief History of Montmaray,Michelle Cooper,Historical Fiction,3.65,5489,87,304,3.0
37370,Silent Night,Mary Higgins,Mystery,3.69,4915,87,177,4.0
37373,Crown of Ice,Vicki L,Fantasy,3.57,839,87,242,12.0
37375,The Stone Key,Isobelle Carmody,Fantasy,4.19,4137,87,1000,6.0
37376,The Death Relic,Chris Kuzneski,Thriller,3.94,2659,87,503,2.0
37377,The Little Old Lady Who Was Not Afraid of Anything,Linda Williams,Picture Books,4.26,17224,87,32,8.0
37378,Promises to Keep,Ann Tatlock,Fiction,3.94,1997,87,348,4.0
37379,Click,Eoin Colfer,Young Adult,3.54,1910,87,217,2.0
37389,"Cantarella, Volume 1",You Higuri,Manga,3.81,933,87,200,4.0
37390,Exposure,Kathy Reichs,Young Adult,4.32,6278,87,432,2.0
37393,Shadowdale,Scott Ciencin,Fantasy,3.71,5416,87,335,4.0
